Should be a good day/night. Can't wait!,"Sat Apr 03, 2010 2:31 am",91,9455,World Football,Maradona bites back at English
1st Goal : Poor2nd Goal: Taste,"Fri Apr 02, 2010 11:06 pm",91,9455,World Football,Maradona bites back at English
I'll bring the beers.,"Fri Apr 02, 2010 11:05 pm",91,9455,World Football,Maradona bites back at English
"u ask us to move on ? oh ok nice one !! no I'm telling you to move on because you are slagging the guy I slag off all drug cheats, shane warne, maradona,rio ferdinand, ben johnson You asked the question, you got given the answer. It's not good not liking the facts, they don't change. Best","Fri Apr 02, 2010 6:58 pm",91,9455,World Football,Maradona bites back at English
"still maradona, suck my wang !!","Fri Apr 02, 2010 6:43 pm",91,9455,World Football,Maradona bites back at English
no I'm telling you to move on because you are slagging the guy,"Fri Apr 02, 2010 5:40 pm",91,9455,World Football,Maradona bites back at English
"think it's bout time to move on ? u asked us why he's cheating, after we gave u the answer u ask us to move on ? oh ok nice one !!","Fri Apr 02, 2010 5:37 pm",91,9455,World Football,Maradona bites back at English
think it is time to move on,"Fri Apr 02, 2010 5:32 pm",91,9455,World Football,Maradona bites back at English
Don't forget about all the performance enhancing drugs too.,"Fri Apr 02, 2010 5:21 pm",91,9455,World Football,Maradona bites back at English
not only the sport cheater he's the love cheater as well !! suck my wang maradona!!,"Fri Apr 02, 2010 4:45 pm",91,9455,World Football,Maradona bites back at English
how is he the biggest cheater? becuase of one hand ball?,"Fri Apr 02, 2010 4:31 pm",91,9455,World Football,Maradona bites back at English
biggest cheater as well !!,"Fri Apr 02, 2010 4:28 pm",91,9455,World Football,Maradona bites back at English
lol @ you trying to get on the poms good side. maradona is the greatest player ever.,"Fri Apr 02, 2010 4:27 pm",91,9455,World Football,Maradona bites back at English
Shut the f*k up maradona !! U R DIRTY PLAYER !!,"Fri Apr 02, 2010 12:16 pm",91,9455,World Football,Maradona bites back at English
Proper Englishman.,"Fri Apr 02, 2010 12:00 pm",91,9455,World Football,Maradona bites back at English
"unfortunately, correct. Ridiculous isn't it!","Fri Apr 02, 2010 9:24 am",91,9455,World Football,Maradona bites back at English
your countries captain none the less.,"Fri Apr 02, 2010 9:06 am",91,9455,World Football,Maradona bites back at English
"[quote=""getborn""[/quote]just show how out of touch the drug chest is with the England fans by posing with the drug cheat.","Fri Apr 02, 2010 8:58 am",91,9455,World Football,Maradona bites back at English
"Hawkesy, play this at your party.","Fri Apr 02, 2010 8:10 am",91,9455,World Football,Maradona bites back at English
"seems like it's not just maradona doing the ""biting"" in his house. Apparently, they were concerned about rabies but they have given the dog it's innoculations and hopeful that it will be fine.","Fri Apr 02, 2010 7:31 am",91,9455,World Football,Maradona bites back at English
refer to sig. was taken 6 yards from the wall.,"Tue Mar 30, 2010 6:28 am",25,2596,World Football,NAPOLI VS JUVENTUS
Napoli did the double over Juve this season.Even my Juve mates say we deserve it.Almost as good as when Maradona scored a FK over the wall in the rain - think 86/87 at home.Napoli we love you.,"Sat Mar 27, 2010 11:32 pm",25,2596,World Football,NAPOLI VS JUVENTUS
"Did anyone watch it??? I DID. Double this year, 3-2 away now the beauty of the win in front of 70,000 this morning. We had Ma-Gi-Ca (Maradona-Giordano-Careca) Now we have Qua-Ham-La (Quagliarella-Hamsik-Lavezzi). Hamsik showed super character after the penalty miss to play the way he did","Fri Mar 26, 2010 8:36 am",25,2596,World Football,NAPOLI VS JUVENTUS
"footballers"" in March 2004 (in September 2009 he said Di Stéfano was the best player ""ever""). Di Stéfano was voted fourth, behind Pelé, Diego Maradona, and Johan Cruyff, in a vote organized by the French weekly magazine France Football consulting their former Ballon d'Or winners to elect the","Sat Mar 20, 2010 8:42 am",8,847,World Football,top 15 players all time?
"Yashin(GK) Matteus Baresi Beckenbauer Roberto Carlos Platini Maradona Pele Puskas Cruyff Van Basten Coach: Rehagel(somehow he would manage to play a defensive formation) :lol: So therefore, these guys wouldn't need a coach but an interpreter, yes! I would","Sat Mar 20, 2010 7:44 am",8,847,World Football,top 15 players all time?
coach hiddink,"Fri Mar 19, 2010 10:35 pm",8,847,World Football,top 15 players all time?
carlos sammer can be disputed,"Fri Mar 19, 2010 10:30 pm",8,847,World Football,top 15 players all time?
"zoff keeper maldini, beckanbeur ,,roberto carlos,sammer defenceronaldo .maradona,pele,zidanevan basten, romario bench o kahn keeper,puskas,matheus,platini,standby r baggio,baresi,julio cesar,raul,cruyff","Fri Mar 19, 2010 10:15 pm",8,847,World Football,top 15 players all time?
"cmon that stupid that ur sayin no1 can score with there shouldas. maradona scored with his hand for gods sake if ronaldo can score with his dik, then im pretty sure a player can score with his shoulder anyways r u wenger in disguise? ""i didnt see it"" lol,","Thu Mar 18, 2010 11:42 am",41,1609,World Football,Arsene Whinger at it again......
"his natural momentum and Venegoor ran straight at him and went down very easily cmon that stupid that ur sayin no1 can score with there shouldas. maradona scored with his hand for gods sake if ronaldo can score with his dik, then im pretty sure a player can score with his shoulder anyways r u","Thu Mar 18, 2010 11:02 am",41,1609,World Football,Arsene Whinger at it again......
"ORLY? Take 09/10 Man Utd w/out Rooney and where would they be? ^ Chelsea & Drogba. ^^ Arsenal & Fabregas. shiraz imagine if Argentina didnt have Maradona in WC1986! uber fail on a ridiculous point. :clown: lol, you're real good at saying stupid things huh? Chelsea without Drogba - they did alright","Wed Mar 17, 2010 12:41 am",81,2101,World Football,Liverpool vs Portsmouth
ORLY? Take 09/10 Man Utd w/out Rooney and where would they be? ^ Chelsea & Drogba. ^^ Arsenal & Fabregas. shiraz imagine if Argentina didnt have Maradona in WC1986! uber fail on a ridiculous point. :clown:,"Tue Mar 16, 2010 11:07 pm",81,2101,World Football,Liverpool vs Portsmouth
you forgot lavezzi,"Mon Mar 15, 2010 3:59 pm",8,1469,World Football,Barca sign South Korean starlet
New Maradona'sDiego LattoreTevezRiquelmeAimarHugo MaradonaIt happens all the time.,"Mon Mar 15, 2010 3:22 pm",8,1469,World Football,Barca sign South Korean starlet
"be hard with Anelka and Henry as his rivals though. I reckon higuain will go along way to getting Argentina through the group stage, especially if Maradona doesn't use Milito.","Thu Mar 04, 2010 9:07 am",39,4551,World Football,Who will be the best young player at the World Cup
"The best players ever, Maradona, Cruyff, Pele weren't too shabby in black boots :wink: New boots are cabernet (FACT), that is why there are so many more metatarsal injuries, looks have taken over from practicality. Blades should be banned","Sat Feb 27, 2010 12:33 pm",45,3708,World Football,It's not often I agree with the Man Utd manager
"I'll take it one further and say the best natural player period. Noone I've seen had a touch that could compare with his, not even Maradona.  It's amazing how much he achieved given his injury list, it boggles the mind to think how good he could","Thu Feb 25, 2010 8:20 am",9,1239,World Football,Ronaldo to Retire
"I would argue about Ronaldo being better than Maradona. Besides, it is hard to compare players playing in different times - and this roughly 20 years time span makes a whole lot of a dfifference when it comes to football. Anyways, top 3 player of","Wed Feb 24, 2010 9:30 pm",9,1239,World Football,Ronaldo to Retire
"they’re not just riding on his coat tails still? Napoli don’t seem to be doing too well in the great club stakes despite being synonymous with Maradona. I wonder how far up the ladder of greatness Stanley Matthews has propelled Stoke and Blackpool? OK, I’m getting a bit facetious now, it’s","Thu Feb 18, 2010 10:14 pm",11,879,World Football,The myth of Real Madrid?
"Sneijder, Stankovic, & Eto'o will all feature in South Africa as key players and there's others who should feature. Although I've got no idea why Maradona doesn't call Cambiasso. Better for us though.","Tue Feb 16, 2010 4:59 pm",34,1659,World Football,serie A
Perhaps this should be in the buy/sell forum.,"Fri Jan 15, 2010 1:49 pm",1,425,World Football,"Diego Maradona earring sold for $39,000"
"Diego Maradona earring sold for $39,000 From correspondents in Rome From: Reuters January 15, 2010 1:00PM Increase Text SizeDecrease Text SizePrintEmail Share Add to DiggAdd to del.icio.usAdd to FacebookAdd to KwoffAdd to MyspaceAdd","Fri Jan 15, 2010 1:35 pm",1,425,World Football,"Diego Maradona earring sold for $39,000"
"Another great performance from the Argentine, Scocco is a brilliant player, wouldnt be suprised if he gets snapped up by a bigger club, also wouldnt mind seeing him in Maradona's squad in South Africa","Sun Jan 10, 2010 9:22 pm",52,5134,World Football,H  Pout-ana  tis Europi 1- AEK 2.
"to many people the battle for the greatest does not include maradonna, it centers around Garincha and Pele","Sat Dec 26, 2009 4:35 pm",41,4479,World Football,Messi the Greatest
"[/code]Translator, Diego Armando Maradona aka Dio, is the greatest of all time.[quote]Completely disagree, Pele is the greatest player of all time. So many young people never saw much of Pele.","Thu Dec 24, 2009 10:14 am",41,4479,World Football,Messi the Greatest
"Translator, Diego Armando Maradona aka Dio, is the greatest of all time. Messi the greatest just at this point of time. Sorry for the misunderstanding Fair topic though. Are you trying to say regardless of what Messi achieves in the next","Wed Dec 23, 2009 10:00 am",41,4479,World Football,Messi the Greatest
"Translator, Diego Armando Maradona aka Dio, is the greatest of all time.Messi the greatest just at this point of time.Sorry for the misunderstanding","Tue Dec 22, 2009 11:42 pm",41,4479,World Football,Messi the Greatest
"Messi the Greatest? You mean better than Diego Armando Maradona? When you compare the two careers side by side, hard not to argue that Messi at age 22 has achieved more than Maradona did at the same age. If Messi leads Argentina to a world cup victory","Tue Dec 22, 2009 11:18 pm",41,4479,World Football,Messi the Greatest
"Franco, has recently called up a number of Catalan players (Xavi, Puyol, Pique, Bojan, Busquets, even Fabregas) for the friendly match against Maradona’s Argentina national side later this month and with the Dutchman an outspoken proponent of Catalunyan independence, it remains to be seen how","Fri Dec 18, 2009 5:21 pm",11,1657,World Football,Politics in Spanish Football
